disc_number,duration_ms,explicit,track_number,track_popularity,track_id,track_name,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.id,audio_features.time_signature,artist_id,artist_name,artist_popularity,album_id,album_name,album_release_date,album_total_tracks
1,150440,False,17,72,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,0.737,0.175,10.0,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,1SmiQ65iSAbPto6gPFlBYm,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,293453,False,18,85,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,0.557,0.496,0.0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,1fzAuUVbzlhZ1lJAx9PtY6,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,170640,False,1,77,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,0.664,0.316,5.0,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,43rA71bccXFGD4C8GOpIlN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,178426,No,2,99,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,0.552,0.702,9.0,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,221306,False,3,92,1dGr1c8CrMLDpV6mPbImSI,Lover,0.359,0.543,7.0,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,1dGr1c8CrMLDpV6mPbImSI,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,190360,False,4,86,3RauEVgRgj1IuWdJ9fDs70,The Man,0.777,0.658,0.0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,3RauEVgRgj1IuWdJ9fDs70,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,211240,False,5,82,3pHkh7d0lzM2AldUtz2x37,The Archer,0.292,0.574,0.0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,3pHkh7d0lzM2AldUtz2x37,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,173386,False,6,78,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,0.897,0.366,0.0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,2YWtcWi3a83pdEg3Gif4Pd,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,234146,False,7,83,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,0.662,0.747,11.0,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,214nt20w5wOxJnY462klLw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,222400,False,8,86,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,0.811,0.719,9.0,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4y5bvROuBDPr5fuwXbIBZR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,287266,False,9,81,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,0.824,0.624,0.0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,12M5uqx0ZuwkpLp5rJim1a,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,198533,False,10,79,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,0.712,0.732,4.0,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,2dgFqt3w9xIQRjhPtwNk3D,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,190240,False,11,80,1LLXZFeAHK9R4xUramtUKw,London Boy,0.695,0.71,1.0,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,1LLXZFeAHK9R4xUramtUKw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,201586,False,12,72,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),0.433,0.182,0.0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,4AYtqFyFbX0Xkc2wtcygTr,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,200306,False,13,78,5hQSXkFgbxjZo9uCwd11so,False God,0.739,0.32,11.0,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,5hQSXkFgbxjZo9uCwd11so,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,171360,False,14,84,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,0.771,0.671,2.0,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,6RRNNciQGZEXnqk8SQ9yv5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,223293,False,15,82,1SymEzIT3H8UZfibCs3TYi,Afterglow,0.756,0.449,9.0,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,1SymEzIT3H8UZfibCs3TYi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,193000,False,16,80,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),0.61,0.83,0.0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,2Rk4JlNc2TPmZe2af99d45,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,150440,False,17,72,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,0.737,0.175,10.0,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,1SmiQ65iSAbPto6gPFlBYm,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,293453,False,18,85,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,0.557,0.496,0.0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,1fzAuUVbzlhZ1lJAx9PtY6,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,18
1,208186,False,1,85,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,0.613,0.764,2.0,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,244826,False,2,82,2x0WlnmfG39ZuDmstl9xfX,End Game,0.649,0.589,2.0,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,2x0WlnmfG39ZuDmstl9xfX,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,238253,False,3,83,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,0.696,0.602,0.0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,4svZDCRz4cJoneBpjpx8DJ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,236413,False,4,91,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,0.615,0.534,9.0,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,1R0a2iXumgCiFb7HEZ7gUE,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,232253,False,5,87,6NFyWDv5CjfwuzoCkw47Xf,Delicate,0.75,0.404,9.0,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,211853,False,6,87,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,0.766,0.709,9.0,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,1P17dC1amhFzptugyAO7Il,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,227906,False,7,77,5PxFv9yJEg9dxvbZggykro,So It Goes...,0.574,0.61,2.0,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,5PxFv9yJEg9dxvbZggykro,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,209680,False,8,84,1ZY1PqizIl78geGM4xWlEA,Gorgeous,0.8,0.535,7.0,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,1ZY1PqizIl78geGM4xWlEA,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,209680,False,8,84,,Gorgeous,0.8,0.535,7.0,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,1ZY1PqizIl78geGM4xWlEA,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,233626,False,9,87,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,0.562,0.689,2.0,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,0VE4kBnHJUgtMf0dy6DRmW,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,214320,False,10,80,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,0.675,0.703,0.0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,7HuBDWi18s4aJM8UFnNheH,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,211506,False,11,79,7I7JbDv63ZJJsSi24DyJrz,Dancing With Our Hands Tied,0.624,0.691,0.0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,7I7JbDv63ZJJsSi24DyJrz,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,230373,False,12,82,6oVxXO5oQ4pTpO8RSnkzvv,Dress,0.719,0.469,0.0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,6oVxXO5oQ4pTpO8RSnkzvv,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,207133,False,13,78,07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,0.567,0.789,5.0,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,07NxDD1iKCHbAldceD7QLP,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,203506,False,14,82,1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,0.598,0.504,9.0,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,1GwMQaZz6Au3QLDbjbMdme,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,235466,False,15,77,7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,0.661,0.151,0.0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,7F5oktn5YOsR9eR5YsFtqb,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15
1,329160,False,1,42,00vJzaoxM3Eja1doBUhX0P,All Too Well,0.602,0.605,0.0,-7.803,1,0.0244,0.0448,0.000334,0.128,0.316,93.061,00vJzaoxM3Eja1doBUhX0P,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,220440,False,2,45,22C0JIVhFaczZ4t9heqREN,Wildest Dreams,,,8.0,,1,,0.0692,0.00144,0.106,0.465,139.997,22C0JIVhFaczZ4t9heqREN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,246306,False,3,36,7APTsjmZbj7TFXQJAiRti4,The Best Day,0.669,0.448,1.0,-8.566,1,0.0285,0.639,4.06e-06,0.158,0.383,126.068,7APTsjmZbj7TFXQJAiRti4,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,223093,False,4,39,4V9NuhKQcUFt4cgbynHV79,Red,0.605,0.899,1.0,-4.273,0,0.0423,0.0779,0.000125,0.0911,0.647,124.985,4V9NuhKQcUFt4cgbynHV79,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,202960,False,5,36,4hCZk6WJBFQeG3P7WsyntI,Holy Ground,0.627,0.816,4.0,-6.698,1,0.0774,0.0162,0.00208,0.0965,0.648,157.043,4hCZk6WJBFQeG3P7WsyntI,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,204706,False,6,38,7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,0.626,0.427,,,1,0.0234,0.313,0,0.138,0.263,99.959,7eGeUVeCEvEQrivmjl9Qn3,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,203440,False,7,43,7qGr3rjRhndRIpFUA5f2HJ,Our Song,0.545,0.663,2.0,-5.05,1,0.0363,0.114,0,0.321,0.565,178.013,7qGr3rjRhndRIpFUA5f2HJ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,232120,False,8,41,2P5gfMtCcKP0CkmgqFMyPg,22,0.66,0.733,7.0,-6.564,1,0.0379,0.00254,0.00146,0.0473,0.68,104.009,2P5gfMtCcKP0CkmgqFMyPg,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,219720,False,9,42,2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,0.536,0.464,6.0,-6.761,1,0.0412,0.00476,2.67e-06,0.0357,0.665,77.318,2o2IVjuqRkR9hJxtPjtAP0,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,247160,False,10,85,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),0.731,0.445,0.0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,55n9yjI6qqXh5F2mYvUc2y,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,238693,False,11,39,5rcHBt2aNcGFWW0jaAUe1L,Mean,0.576,0.754,4.0,-3.982,1,0.0428,0.451,0,0.223,0.79,163.886,5rcHBt2aNcGFWW0jaAUe1L,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,247533,False,12,38,3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,0.765,0.656,5.0,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,3aSYZ4upQ6OSNos26YeVWL,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,227906,False,13,59,41T04yafZVrjNq2FqvLtId,So It Goes...,0.574,0.61,2.0,-7.283,1,0.0732,0.122,1.1e-06,,0.374,74.957,41T04yafZVrjNq2FqvLtId,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,295320,False,14,36,0H2UD0LfSCiRr59YMGlCuS,Fifteen,0.55,0.628,7.0,-4.437,1,0.0269,0.0717,0,0.138,0.211,95.122,0H2UD0LfSCiRr59YMGlCuS,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,231866,False,15,40,6FmJKLpyCt42nP2IOVEVc2,Mine,0.621,0.779,7.0,-2.943,1,0.0301,0.00302,3.22e-06,0.187,0.67,121.034,6FmJKLpyCt42nP2IOVEVc2,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,262920,False,16,37,5h2sBwpUSAndjObfU3ti2r,Sparks Fly,0.61,0.782,5.0,-2.98,1,0.0309,0.041,0,0.16,0.399,114.977,5h2sBwpUSAndjObfU3ti2r,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,295720,False,17,34,0YRGTdfmJPALpglAaraYUr,State Of Grace,0.591,0.828,4.0,-5.895,1,0.0333,0.000184,0.00113,0.0879,0.383,129.962,0YRGTdfmJPALpglAaraYUr,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,245413,False,18,36,6CB7DczrX9ZJB9Wkjegmaq,Haunted,0.431,0.949,5.0,-2.622,1,0.0605,0.0648,0,0.0612,0.37,162.012,6CB7DczrX9ZJB9Wkjegmaq,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,292920,False,19,35,1UPDfqsVIZLEiZeMuUsni2,Never Grow Up,0.714,0.309,2.0,-8.828,1,0.0302,0.824,0,0.136,0.545,124.894,1UPDfqsVIZLEiZeMuUsni2,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,242760,False,20,33,0r3U7SOcoj4DIEyN44Lt5z,Treacherous,0.704,0.621,2.0,-8.086,1,0.0334,0.101,4.3e-06,0.14,0.395,109.995,0r3U7SOcoj4DIEyN44Lt5z,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,215106,False,21,35,40PXEOFLJc7UIpLMrhSfW1,Babe,0.577,0.784,1.0,-3.266,0,0.101,0.0221,0,0.125,0.643,171.791,40PXEOFLJc7UIpLMrhSfW1,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,212600,False,22,37,3YLA3NgzFRRa7LiHMtFPby,Welcome To New York,0.789,0.634,7.0,-4.762,1,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,3YLA3NgzFRRa7LiHMtFPby,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,242973,False,23,37,43sE2O3skbGBpT2tO6fzv9,Fearless,0.603,0.718,5.0,-4.401,1,0.0272,0.0377,0,0.307,0.429,100.163,43sE2O3skbGBpT2tO6fzv9,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,353253,False,24,47,5lg33MHs1BoUtJVClw8ZpI,Enchanted,0.535,0.626,8.0,-3.895,1,0.0274,0.0717,0.00127,0.158,0.218,81.963,5lg33MHs1BoUtJVClw8ZpI,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,281053,False,25,33,5PSOWHll3h3Vy226xSJk0M,Change,0.543,0.763,5.0,-4.206,1,0.0376,0.00418,0,0.111,0.234,96.006,5PSOWHll3h3Vy226xSJk0M,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,239346,False,26,36,0V3SNHDka1JSCP71HAzpxw,Ours,0.61,0.56,0.0,-7.392,1,0.0279,0.469,0,0.087,0.228,159.837,0V3SNHDka1JSCP71HAzpxw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,235800,False,27,39,0GmfiNHSgkKamYgQEMYOH3,Out Of The Woods,0.553,0.841,7.0,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,0GmfiNHSgkKamYgQEMYOH3,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,223920,False,28,34,5hiqtrACtMJkNpaNHj0n9Z,Come Back...Be Here,0.483,0.548,4.0,-6.291,1,0.0254,0.00471,2.01e-06,0.0997,0.217,79.926,5hiqtrACtMJkNpaNHj0n9Z,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,202080,False,29,33,2RSYYe7LhKFxIi50T5XtUo,A Place in this World,0.573,0.767,9.0,-2.929,1,0.0323,0.0577,0,0.327,0.438,114.984,2RSYYe7LhKFxIi50T5XtUo,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,250093,False,30,34,64KRxmbqypPBlya4nxFmDn,This Love,0.481,0.435,4.0,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95,64KRxmbqypPBlya4nxFmDn,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,240266,False,31,33,24ksPWXKg1k7OOG57pufED,The Lucky One,0.706,0.505,4.0,-7.639,1,0.0358,0.0352,0,0.13,0.561,117.935,24ksPWXKg1k7OOG57pufED,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,205853,No,32,33,0kqC185OTcnuhbz4T7g5RB,Invisible,0.609,0.383,7.0,-5.732,1,0.0243,0.56,0,0.165,0.224,96.005,0kqC185OTcnuhbz4T7g5RB,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,264946,False,33,36,3oxgFdIlxFEDEJqn7k5TVN,Breathe,0.442,0.48,1.0,-7.405,1,0.0281,0.416,0,0.129,0.167,73.849,3oxgFdIlxFEDEJqn7k5TVN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,263613,False,34,37,3EXetjrGgwIjDRNn6YA8sa,Better Man,0.502,0.843,5.0,-3.648,1,0.0378,0.123,0,0.0974,0.507,143.944,3EXetjrGgwIjDRNn6YA8sa,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,238093,False,35,32,,Jump Then Fall,0.617,,2.0,-5.712,1,0.0274,0.113,0,0.074,0.818,80.007,5zytSTR2g0I9psX2Z12ex6,,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,239426,False,36,33,2G679wnKfyhUOeNx910OXg,Begin Again,0.53,0.526,7.0,-8.349,1,0.0263,0.199,3.52e-06,0.14,0.323,79.025,2G679wnKfyhUOeNx910OXg,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,251213,False,37,34,4qNEi8zGIYLiMtoW8OaJdx,Tied Together with a Smile,0.479,0.547,2.0,-4.948,1,0.0275,0.521,0,0.0728,0.238,146.147,4qNEi8zGIYLiMtoW8OaJdx,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,267653,False,38,35,2fF3QzbGCrtrDXIdWcg1mv,The Story Of Us,0.547,0.808,4.0,-3.63,1,0.0398,0.00556,0.000304,0.0587,0.65,139.908,2fF3QzbGCrtrDXIdWcg1mv,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,226293,False,39,33,0QCS4NpURHvWdF1icdkfBw,Forever & Always,0.607,0.829,10.0,-5.02,1,0.0588,0.0806,0,0.207,0.52,128.057,0QCS4NpURHvWdF1icdkfBw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,256040,False,40,32,0TYJbIHBtmWy9ugtU9BcbE,Hey Stephen,0.843,0.541,6.0,-7.361,1,0.0318,0.191,1.85e-06,0.108,0.838,116.001,0TYJbIHBtmWy9ugtU9BcbE,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,243346,False,41,36,1XLc4irbX7oQSneh6gWv3O,Speak Now,0.712,0.603,7.0,-3.753,1,0.0304,0.0991,0,0.102,0.714,118.986,1XLc4irbX7oQSneh6gWv3O,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,245560,False,42,40,0eTCaVOYLpJlSkbEi2jay4,Wonderland,0.422,0.692,3.0,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,0eTCaVOYLpJlSkbEi2jay4,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,235400,False,43,33,4RMfSYDFkcz0bKoK8fHDgR,White Horse,0.578,0.348,0.0,-8.066,1,0.0257,0.314,0,0.1,0.218,92.673,4RMfSYDFkcz0bKoK8fHDgR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
1,215600,False,44,35,6Py8IKZqDyU8aQVrjilbJw,I'm Only Me When I'm With You,0.556,0.933,8.0,-3.685,1,0.072,0.00454,0.000469,0.101,0.521,143.936,6Py8IKZqDyU8aQVrjilbJw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1MPAXuTVL2Ej5x0JHiSPq8,,2017-11-09,46
